similarity
1.0
0.84228515625
0.82421875
0.814453125
0.8349609375
0.81689453125
0.83203125
0.7685546875
0.830078125
0.84765625
0.84375
0.79052734375
0.83251953125
0.830078125
0.84228515625
1.0
0.91064453125
0.92138671875
0.91650390625
0.880859375
0.9189453125
0.83349609375
0.90625
0.89013671875
0.92626953125
0.91064453125
0.89453125
0.90625
0.82421875
0.91064453125
1.0
0.8203125
0.84423828125
0.787109375
0.8427734375
0.81884765625
0.93896484375
0.916015625
0.9404296875
0.96240234375
0.86572265625
0.93896484375
0.814453125
0.92138671875
0.8203125
1.0
0.951171875
0.95654296875
0.95068359375
0.8173828125
0.86328125
0.86767578125
0.86328125
0.833984375
0.89404296875
0.86328125
0.8349609375
0.91650390625
0.84423828125
0.951171875
1.0
0.9404296875
0.98583984375
0.8125
0.8720703125
0.8671875
0.8974609375
0.85302734375
0.89794921875
0.8720703125
0.81689453125
0.880859375
0.787109375
0.95654296875
0.9404296875
1.0
0.935546875
0.75732421875
0.8251953125
0.84814453125
0.8369140625
0.8046875
0.873046875
0.8251953125
0.83203125
0.9189453125
0.8427734375
0.95068359375
0.98583984375
0.935546875
1.0
0.8203125
0.8759765625
0.87451171875
0.8955078125
0.84619140625
0.9052734375
0.8759765625
0.7685546875
0.83349609375
0.81884765625
0.8173828125
0.8125
0.75732421875
0.8203125
0.99951171875
0.89013671875
0.83544921875
0.8408203125
0.82763671875
0.8583984375
0.89013671875
0.830078125
0.90625
0.93896484375
0.86328125
0.8720703125
0.8251953125
0.8759765625
0.89013671875
1.0
0.958984375
0.93310546875
0.93505859375
0.91064453125
1.0
0.84765625
0.89013671875
0.916015625
0.86767578125
0.8671875
0.84814453125
0.87451171875
0.83544921875
0.958984375
1.0009765625
0.91357421875
0.89501953125
0.90966796875
0.958984375
0.84375
0.92626953125
0.9404296875
0.86328125
0.8974609375
0.8369140625
0.8955078125
0.8408203125
0.93310546875
0.91357421875
1.0
0.9462890625
0.900390625
0.93310546875
0.79052734375
0.91064453125
0.96240234375
0.833984375
0.85302734375
0.8046875
0.84619140625
0.82763671875
0.93505859375
0.89501953125
0.9462890625
1.0
0.87939453125
0.93505859375
0.83251953125
0.89453125
0.86572265625
0.89404296875
0.89794921875
0.873046875
0.9052734375
0.8583984375
0.91064453125
0.90966796875
0.900390625
0.87939453125
1.0009765625
0.91064453125
0.830078125
0.90625
0.93896484375
0.86328125
0.8720703125
0.8251953125
0.8759765625
0.89013671875
1.0
0.958984375
0.93310546875
0.93505859375
0.91064453125
1.0
